,Date,onDay,after_1,after_2,after_3,after_4,after_5,after_6,after_7,after_8,after_9,after_10,after_11,after_12,after_13,after_14,after_15,after_30,after_45,after_90,after_120,after_365,after_730,after_1095,after_1460,after_1825
1394,2016-12-09,2259.530029296875,2256.9599609375,2256.9599609375,2256.9599609375,2271.719970703125,2253.280029296875,2262.030029296875,2258.070068359375,2262.530029296875,2262.530029296875,2262.530029296875,2270.760009765625,2265.179931640625,2260.9599609375,2263.7900390625,2268.8798828125,2268.89990234375,2265.199951171875,2364.8701171875,2357.159912109375,2659.989990234375,2637.719970703125,3135.9599609375,3702.25,4701.2099609375
1395,2016-12-10,2256.9599609375,2256.9599609375,2256.9599609375,2271.719970703125,2253.280029296875,2262.030029296875,2258.070068359375,2262.530029296875,2262.530029296875,2262.530029296875,2270.760009765625,2265.179931640625,2260.9599609375,2263.7900390625,2268.8798828125,2268.8798828125,2268.89990234375,2280.070068359375,2372.60009765625,2357.159912109375,2659.989990234375,2637.719970703125,3132.52001953125,3672.820068359375,4667.4501953125
1396,2016-12-11,2256.9599609375,2256.9599609375,2271.719970703125,2253.280029296875,2262.030029296875,2258.070068359375,2262.530029296875,2262.530029296875,2262.530029296875,2270.760009765625,2265.179931640625,2260.9599609375,2263.7900390625,2268.8798828125,2268.8798828125,2268.8798828125,2268.89990234375,2298.3701171875,2373.469970703125,2357.159912109375,2659.989990234375,2636.780029296875,3141.6298828125,3668.10009765625,4712.02001953125
1397,2016-12-12,2256.9599609375,2271.719970703125,2253.280029296875,2262.030029296875,2258.070068359375,2262.530029296875,2262.530029296875,2262.530029296875,2270.760009765625,2265.179931640625,2260.9599609375,2263.7900390625,2268.8798828125,2268.8798828125,2268.8798828125,2268.8798828125,2275.320068359375,2296.679931640625,2373.469970703125,2353.780029296875,2664.110107421875,2651.070068359375,3168.570068359375,3663.4599609375,4668.97021484375
1398,2016-12-13,2271.719970703125,2253.280029296875,2262.030029296875,2258.070068359375,2262.530029296875,2262.530029296875,2262.530029296875,2270.760009765625,2265.179931640625,2260.9599609375,2263.7900390625,2268.8798828125,2268.8798828125,2268.8798828125,2268.8798828125,2249.919921875,2270.43994140625,2294.68994140625,2373.469970703125,2344.929931640625,2662.85009765625,2650.5400390625,3168.800048828125,3647.489990234375,4668.97021484375
1399,2016-12-14,2253.280029296875,2262.030029296875,2258.070068359375,2262.530029296875,2262.530029296875,2262.530029296875,2270.760009765625,2265.179931640625,2260.9599609375,2263.7900390625,2268.8798828125,2268.8798828125,2268.8798828125,2268.8798828125,2249.919921875,2249.260009765625,2274.639892578125,2280.89990234375,2365.449951171875,2328.949951171875,2652.010009765625,2599.949951171875,3191.449951171875,3647.489990234375,4668.97021484375
1400,2016-12-15,2262.030029296875,2258.070068359375,2262.530029296875,2262.530029296875,2262.530029296875,2270.760009765625,2265.179931640625,2260.9599609375,2263.7900390625,2268.8798828125,2268.8798828125,2268.8798828125,2268.8798828125,2249.919921875,2249.260009765625,2238.830078125,2267.889892578125,2280.89990234375,2385.260009765625,2349.010009765625,2675.81005859375,2545.93994140625,3191.449951171875,3647.489990234375,4634.08984375
1401,2016-12-16,2258.070068359375,2262.530029296875,2262.530029296875,2262.530029296875,2270.760009765625,2265.179931640625,2260.9599609375,2263.7900390625,2268.8798828125,2268.8798828125,2268.8798828125,2268.8798828125,2249.919921875,2249.260009765625,2238.830078125,2257.830078125,2267.889892578125,2280.89990234375,2381.3798828125,2349.010009765625,2690.159912109375,2545.93994140625,3191.449951171875,3694.6201171875,4709.85009765625
1402,2016-12-17,2262.530029296875,2262.530029296875,2262.530029296875,2270.760009765625,2265.179931640625,2260.9599609375,2263.7900390625,2268.8798828125,2268.8798828125,2268.8798828125,2268.8798828125,2249.919921875,2249.260009765625,2238.830078125,2257.830078125,2257.830078125,2267.889892578125,2278.8701171875,2378.25,2349.010009765625,2690.159912109375,2545.93994140625,3192.52001953125,3701.169921875,4668.669921875
1403,2016-12-18,2262.530029296875,2262.530029296875,2270.760009765625,2265.179931640625,2260.9599609375,2263.7900390625,2268.8798828125,2268.8798828125,2268.8798828125,2268.8798828125,2249.919921875,2249.260009765625,2238.830078125,2257.830078125,2257.830078125,2257.830078125,2267.889892578125,2279.550048828125,2373.469970703125,2349.010009765625,2690.159912109375,2546.159912109375,3191.139892578125,3722.47998046875,4620.64013671875
1404,2016-12-19,2262.530029296875,2270.760009765625,2265.179931640625,2260.9599609375,2263.7900390625,2268.8798828125,2268.8798828125,2268.8798828125,2268.8798828125,2249.919921875,2249.260009765625,2238.830078125,2257.830078125,2257.830078125,2257.830078125,2257.830078125,2271.889892578125,2280.85009765625,2373.469970703125,2342.18994140625,2681.469970703125,2506.9599609375,3205.3701171875,3709.409912109375,4568.02001953125
1405,2016-12-20,2270.760009765625,2265.179931640625,2260.9599609375,2263.7900390625,2268.8798828125,2268.8798828125,2268.8798828125,2268.8798828125,2249.919921875,2249.260009765625,2238.830078125,2257.830078125,2257.830078125,2257.830078125,2257.830078125,2270.75,2263.68994140625,2297.419921875,2373.469970703125,2338.169921875,2679.25,2467.419921875,3221.219970703125,3694.919921875,4568.02001953125
1406,2016-12-21,2265.179931640625,2260.9599609375,2263.7900390625,2268.8798828125,2268.8798828125,2268.8798828125,2268.8798828125,2249.919921875,2249.260009765625,2238.830078125,2257.830078125,2257.830078125,2257.830078125,2257.830078125,2270.75,2269.0,2271.31005859375,2292.56005859375,2344.02001953125,2355.840087890625,2684.570068359375,2416.6201171875,3224.010009765625,3694.919921875,4568.02001953125
1407,2016-12-22,2260.9599609375,2263.7900390625,2268.8798828125,2268.8798828125,2268.8798828125,2268.8798828125,2249.919921875,2249.260009765625,2238.830078125,2257.830078125,2257.830078125,2257.830078125,2257.830078125,2270.75,2269.0,2276.97998046875,2265.199951171875,2292.56005859375,2348.449951171875,2348.68994140625,2683.340087890625,2351.10009765625,3224.010009765625,3694.919921875,4649.22998046875
1408,2016-12-23,2263.7900390625,2268.8798828125,2268.8798828125,2268.8798828125,2268.8798828125,2249.919921875,2249.260009765625,2238.830078125,2257.830078125,2257.830078125,2257.830078125,2257.830078125,2270.75,2269.0,2276.97998046875,2268.89990234375,2265.199951171875,2292.56005859375,2345.9599609375,2374.14990234375,2680.5,2351.10009765625,3224.010009765625,3687.260009765625,4696.56005859375
1409,2016-12-24,2268.8798828125,2268.8798828125,2268.8798828125,2268.8798828125,2249.919921875,2249.260009765625,2238.830078125,2257.830078125,2257.830078125,2257.830078125,2257.830078125,2270.75,2269.0,2276.97998046875,2268.89990234375,2268.89990234375,2265.199951171875,2293.080078125,2343.97998046875,2374.14990234375,2680.5,2351.10009765625,3223.3798828125,3690.010009765625,4725.7900390625
1410,2016-12-25,2268.8798828125,2268.8798828125,2268.8798828125,2249.919921875,2249.260009765625,2238.830078125,2257.830078125,2257.830078125,2257.830078125,2257.830078125,2270.75,2269.0,2276.97998046875,2268.89990234375,2268.89990234375,2268.89990234375,2280.070068359375,2294.669921875,2341.590087890625,2374.14990234375,2680.5,2467.699951171875,3239.909912109375,3703.06005859375,4791.18994140625
1411,2016-12-26,2268.8798828125,2268.8798828125,2249.919921875,2249.260009765625,2238.830078125,2257.830078125,2257.830078125,2257.830078125,2257.830078125,2270.75,2269.0,2276.97998046875,2268.89990234375,2268.89990234375,2268.89990234375,2268.89990234375,2298.3701171875,2307.8701171875,2341.590087890625,2388.610107421875,2680.5,2467.699951171875,3239.909912109375,3735.360107421875,4791.18994140625
1412,2016-12-27,2268.8798828125,2249.919921875,2249.260009765625,2238.830078125,2257.830078125,2257.830078125,2257.830078125,2257.830078125,2270.75,2269.0,2276.97998046875,2268.89990234375,2268.89990234375,2268.89990234375,2268.89990234375,2275.320068359375,2296.679931640625,2316.10009765625,2341.590087890625,2387.449951171875,2682.6201171875,2488.830078125,3240.02001953125,3735.360107421875,4791.18994140625
1413,2016-12-28,2249.919921875,2249.260009765625,2238.830078125,2257.830078125,2257.830078125,2257.830078125,2257.830078125,2270.75,2269.0,2276.97998046875,2268.89990234375,2268.89990234375,2268.89990234375,2268.89990234375,2275.320068359375,2270.43994140625,2294.68994140625,2328.25,2358.570068359375,2388.77001953125,2687.5400390625,2485.739990234375,3221.2900390625,3735.360107421875,4791.18994140625
1414,2016-12-29,2249.260009765625,2238.830078125,2257.830078125,2257.830078125,2257.830078125,2257.830078125,2270.75,2269.0,2276.97998046875,2268.89990234375,2268.89990234375,2268.89990234375,2268.89990234375,2275.320068359375,2270.43994140625,2274.639892578125,2280.89990234375,2328.25,2361.1298828125,2384.199951171875,2673.610107421875,2506.85009765625,3221.2900390625,3735.360107421875,4786.35009765625
1415,2016-12-30,2238.830078125,2257.830078125,2257.830078125,2257.830078125,2257.830078125,2270.75,2269.0,2276.97998046875,2268.89990234375,2268.89990234375,2268.89990234375,2268.89990234375,2275.320068359375,2270.43994140625,2274.639892578125,2267.889892578125,2280.89990234375,2328.25,2368.06005859375,2388.330078125,2695.81005859375,2506.85009765625,3221.2900390625,3727.0400390625,4793.06005859375
1416,2016-12-31,2257.830078125,2257.830078125,2257.830078125,2257.830078125,2270.75,2269.0,2276.97998046875,2268.89990234375,2268.89990234375,2268.89990234375,2268.89990234375,2275.320068359375,2270.43994140625,2274.639892578125,2267.889892578125,2267.889892578125,2280.89990234375,2337.580078125,2362.719970703125,2388.330078125,2695.81005859375,2506.85009765625,3230.780029296875,3732.0400390625,4778.72998046875
1417,2017-01-01,2257.830078125,2257.830078125,2257.830078125,2270.75,2269.0,2276.97998046875,2268.89990234375,2268.89990234375,2268.89990234375,2268.89990234375,2275.320068359375,2270.43994140625,2274.639892578125,2267.889892578125,2267.889892578125,2267.889892578125,2278.8701171875,2349.25,2358.840087890625,2388.330078125,2695.81005859375,2510.030029296875,3257.85009765625,3756.070068359375,4766.18017578125
1418,2017-01-02,2257.830078125,2257.830078125,2270.75,2269.0,2276.97998046875,2268.89990234375,2268.89990234375,2268.89990234375,2268.89990234375,2275.320068359375,2270.43994140625,2274.639892578125,2267.889892578125,2267.889892578125,2267.889892578125,2267.889892578125,2279.550048828125,2347.219970703125,2358.840087890625,2391.169921875,2695.81005859375,2510.030029296875,3257.85009765625,3700.64990234375,4796.56005859375
1419,2017-01-03,2257.830078125,2270.75,2269.0,2276.97998046875,2268.89990234375,2268.89990234375,2268.89990234375,2268.89990234375,2275.320068359375,2270.43994140625,2274.639892578125,2267.889892578125,2267.889892578125,2267.889892578125,2267.889892578125,2271.889892578125,2280.85009765625,2351.159912109375,2358.840087890625,2388.1298828125,2713.06005859375,2447.889892578125,3234.85009765625,3700.64990234375,4796.56005859375
1420,2017-01-04,2270.75,2269.0,2276.97998046875,2268.89990234375,2268.89990234375,2268.89990234375,2268.89990234375,2275.320068359375,2270.43994140625,2274.639892578125,2267.889892578125,2267.889892578125,2267.889892578125,2267.889892578125,2271.889892578125,2263.68994140625,2297.419921875,2365.3798828125,2360.159912109375,2389.52001953125,2723.989990234375,2531.93994140625,3246.280029296875,3700.64990234375,4796.56005859375
1421,2017-01-05,2269.0,2276.97998046875,2268.89990234375,2268.89990234375,2268.89990234375,2268.89990234375,2275.320068359375,2270.43994140625,2274.639892578125,2267.889892578125,2267.889892578125,2267.889892578125,2267.889892578125,2271.889892578125,2263.68994140625,2271.31005859375,2292.56005859375,2365.3798828125,2352.949951171875,2399.2900390625,2743.14990234375,2549.68994140625,3246.280029296875,3700.64990234375,4793.5400390625
1422,2017-01-06,2276.97998046875,2268.89990234375,2268.89990234375,2268.89990234375,2268.89990234375,2275.320068359375,2270.43994140625,2274.639892578125,2267.889892578125,2267.889892578125,2267.889892578125,2267.889892578125,2271.889892578125,2263.68994140625,2271.31005859375,2265.199951171875,2292.56005859375,2365.3798828125,2357.489990234375,2399.3798828125,2747.7099609375,2549.68994140625,3246.280029296875,3726.860107421875,4700.580078125
1423,2017-01-07,2268.89990234375,2268.89990234375,2268.89990234375,2268.89990234375,2275.320068359375,2270.43994140625,2274.639892578125,2267.889892578125,2267.889892578125,2267.889892578125,2267.889892578125,2271.889892578125,2263.68994140625,2271.31005859375,2265.199951171875,2265.199951171875,2292.56005859375,2365.3798828125,2355.5400390625,2399.3798828125,2747.7099609375,2549.68994140625,3237.179931640625,3748.139892578125,4696.0498046875
1424,2017-01-08,2268.89990234375,2268.89990234375,2268.89990234375,2275.320068359375,2270.43994140625,2274.639892578125,2267.889892578125,2267.889892578125,2267.889892578125,2267.889892578125,2271.889892578125,2263.68994140625,2271.31005859375,2265.199951171875,2265.199951171875,2265.199951171875,2293.080078125,2362.820068359375,2357.159912109375,2399.3798828125,2747.7099609375,2574.409912109375,3253.050048828125,3803.7900390625,4677.02978515625
1425,2017-01-09,2268.89990234375,2268.89990234375,2275.320068359375,2270.43994140625,2274.639892578125,2267.889892578125,2267.889892578125,2267.889892578125,2267.889892578125,2271.889892578125,2263.68994140625,2271.31005859375,2265.199951171875,2265.199951171875,2265.199951171875,2280.070068359375,2294.669921875,2363.81005859375,2357.159912109375,2396.919921875,2751.2900390625,2584.9599609375,3274.699951171875,3824.679931640625,4670.2900390625
1426,2017-01-10,2268.89990234375,2275.320068359375,2270.43994140625,2274.639892578125,2267.889892578125,2267.889892578125,2267.889892578125,2267.889892578125,2271.889892578125,2263.68994140625,2271.31005859375,2265.199951171875,2265.199951171875,2265.199951171875,2280.070068359375,2298.3701171875,2307.8701171875,2367.340087890625,2357.159912109375,2399.6298828125,2748.22998046875,2596.639892578125,3265.35009765625,3799.610107421875,4670.2900390625
1427,2017-01-11,2275.320068359375,2270.43994140625,2274.639892578125,2267.889892578125,2267.889892578125,2267.889892578125,2267.889892578125,2271.889892578125,2263.68994140625,2271.31005859375,2265.199951171875,2265.199951171875,2265.199951171875,2280.070068359375,2298.3701171875,2296.679931640625,2316.10009765625,2369.75,2353.780029296875,2394.43994140625,2767.56005859375,2596.260009765625,3288.1298828125,3799.610107421875,4670.2900390625
1428,2017-01-12,2270.43994140625,2274.639892578125,2267.889892578125,2267.889892578125,2267.889892578125,2267.889892578125,2271.889892578125,2263.68994140625,2271.31005859375,2265.199951171875,2265.199951171875,2265.199951171875,2280.070068359375,2298.3701171875,2296.679931640625,2294.68994140625,2328.25,2369.75,2344.929931640625,2390.89990234375,2786.239990234375,2582.610107421875,3288.1298828125,3799.610107421875,4713.06982421875
1429,2017-01-13,2274.639892578125,2267.889892578125,2267.889892578125,2267.889892578125,2267.889892578125,2271.889892578125,2263.68994140625,2271.31005859375,2265.199951171875,2265.199951171875,2265.199951171875,2280.070068359375,2298.3701171875,2296.679931640625,2294.68994140625,2280.89990234375,2328.25,2369.75,2328.949951171875,2402.320068359375,2776.419921875,2582.610107421875,3288.1298828125,3801.18994140625,4726.35009765625
1430,2017-01-14,2267.889892578125,2267.889892578125,2267.889892578125,2267.889892578125,2271.889892578125,2263.68994140625,2271.31005859375,2265.199951171875,2265.199951171875,2265.199951171875,2280.070068359375,2298.3701171875,2296.679931640625,2294.68994140625,2280.89990234375,2280.89990234375,2328.25,2363.639892578125,2349.010009765625,2402.320068359375,2776.419921875,2582.610107421875,3283.14990234375,3809.840087890625,4659.02978515625
1431,2017-01-15,2267.889892578125,2267.889892578125,2267.889892578125,2271.889892578125,2263.68994140625,2271.31005859375,2265.199951171875,2265.199951171875,2265.199951171875,2280.070068359375,2298.3701171875,2296.679931640625,2294.68994140625,2280.89990234375,2280.89990234375,2280.89990234375,2337.580078125,2395.9599609375,2349.010009765625,2402.320068359375,2776.419921875,2610.300048828125,3289.2900390625,3795.5400390625,4662.85009765625
1432,2017-01-16,2267.889892578125,2267.889892578125,2271.889892578125,2263.68994140625,2271.31005859375,2265.199951171875,2265.199951171875,2265.199951171875,2280.070068359375,2298.3701171875,2296.679931640625,2294.68994140625,2280.89990234375,2280.89990234375,2280.89990234375,2278.8701171875,2349.25,2381.919921875,2349.010009765625,2400.669921875,2776.419921875,2616.10009765625,3316.81005859375,3768.25,4577.10986328125
1433,2017-01-17,2267.889892578125,2271.889892578125,2263.68994140625,2271.31005859375,2265.199951171875,2265.199951171875,2265.199951171875,2280.070068359375,2298.3701171875,2296.679931640625,2294.68994140625,2280.89990234375,2280.89990234375,2280.89990234375,2278.8701171875,2279.550048828125,2347.219970703125,2383.1201171875,2349.010009765625,2357.030029296875,2802.56005859375,2635.9599609375,3329.6201171875,3798.909912109375,4577.10986328125
1434,2017-01-18,2271.889892578125,2263.68994140625,2271.31005859375,2265.199951171875,2265.199951171875,2265.199951171875,2280.070068359375,2298.3701171875,2296.679931640625,2294.68994140625,2280.89990234375,2280.89990234375,2280.89990234375,2278.8701171875,2279.550048828125,2280.85009765625,2351.159912109375,2375.31005859375,2342.18994140625,2365.719970703125,2798.030029296875,2670.7099609375,3320.7900390625,3798.909912109375,4577.10986328125
1435,2017-01-19,2263.68994140625,2271.31005859375,2265.199951171875,2265.199951171875,2265.199951171875,2280.070068359375,2298.3701171875,2296.679931640625,2294.68994140625,2280.89990234375,2280.89990234375,2280.89990234375,2278.8701171875,2279.550048828125,2280.85009765625,2297.419921875,2365.3798828125,2375.31005859375,2338.169921875,2381.72998046875,2810.300048828125,2632.89990234375,3320.7900390625,3798.909912109375,4577.10986328125
1436,2017-01-20,2271.31005859375,2265.199951171875,2265.199951171875,2265.199951171875,2280.070068359375,2298.3701171875,2296.679931640625,2294.68994140625,2280.89990234375,2280.89990234375,2280.89990234375,2278.8701171875,2279.550048828125,2280.85009765625,2297.419921875,2292.56005859375,2365.3798828125,2375.31005859375,2355.840087890625,2394.02001953125,2832.969970703125,2632.89990234375,3320.7900390625,3798.909912109375,4532.759765625
1437,2017-01-21,2265.199951171875,2265.199951171875,2265.199951171875,2280.070068359375,2298.3701171875,2296.679931640625,2294.68994140625,2280.89990234375,2280.89990234375,2280.89990234375,2278.8701171875,2279.550048828125,2280.85009765625,2297.419921875,2292.56005859375,2292.56005859375,2365.3798828125,2368.389892578125,2348.68994140625,2394.02001953125,2832.969970703125,2632.89990234375,3320.7900390625,3851.85009765625,4482.72998046875
1438,2017-01-22,2265.199951171875,2265.199951171875,2280.070068359375,2298.3701171875,2296.679931640625,2294.68994140625,2280.89990234375,2280.89990234375,2280.89990234375,2278.8701171875,2279.550048828125,2280.85009765625,2297.419921875,2292.56005859375,2292.56005859375,2292.56005859375,2365.3798828125,2362.97998046875,2374.14990234375,2394.02001953125,2832.969970703125,2632.89990234375,3321.75,3853.070068359375,4397.93994140625
1439,2017-01-23,2265.199951171875,2280.070068359375,2298.3701171875,2296.679931640625,2294.68994140625,2280.89990234375,2280.89990234375,2280.89990234375,2278.8701171875,2279.550048828125,2280.85009765625,2297.419921875,2292.56005859375,2292.56005859375,2292.56005859375,2293.080078125,2362.820068359375,2364.8701171875,2374.14990234375,2398.419921875,2839.1298828125,2638.699951171875,3325.5400390625,3841.469970703125,4410.1298828125
1440,2017-01-24,2280.070068359375,2298.3701171875,2296.679931640625,2294.68994140625,2280.89990234375,2280.89990234375,2280.89990234375,2278.8701171875,2279.550048828125,2280.85009765625,2297.419921875,2292.56005859375,2292.56005859375,2292.56005859375,2293.080078125,2294.669921875,2363.81005859375,2372.60009765625,2374.14990234375,2404.389892578125,2837.5400390625,2642.330078125,3295.469970703125,3855.360107421875,4410.1298828125
1441,2017-01-25,2298.3701171875,2296.679931640625,2294.68994140625,2280.89990234375,2280.89990234375,2280.89990234375,2278.8701171875,2279.550048828125,2280.85009765625,2297.419921875,2292.56005859375,2292.56005859375,2292.56005859375,2293.080078125,2294.669921875,2307.8701171875,2367.340087890625,2373.469970703125,2388.610107421875,2415.070068359375,2839.25,2664.760009765625,3243.6298828125,3855.360107421875,4410.1298828125
1442,2017-01-26,2296.679931640625,2294.68994140625,2280.89990234375,2280.89990234375,2280.89990234375,2278.8701171875,2279.550048828125,2280.85009765625,2297.419921875,2292.56005859375,2292.56005859375,2292.56005859375,2293.080078125,2294.669921875,2307.8701171875,2316.10009765625,2369.75,2373.469970703125,2387.449951171875,2415.820068359375,2872.8701171875,2643.85009765625,3243.6298828125,3855.360107421875,4356.4501953125
1443,2017-01-27,2294.68994140625,2280.89990234375,2280.89990234375,2280.89990234375,2278.8701171875,2279.550048828125,2280.85009765625,2297.419921875,2292.56005859375,2292.56005859375,2292.56005859375,2293.080078125,2294.669921875,2307.8701171875,2316.10009765625,2328.25,2369.75,2373.469970703125,2388.77001953125,2412.909912109375,2853.530029296875,2643.85009765625,3243.6298828125,3849.6201171875,4349.93017578125
1444,2017-01-28,2280.89990234375,2280.89990234375,2280.89990234375,2278.8701171875,2279.550048828125,2280.85009765625,2297.419921875,2292.56005859375,2292.56005859375,2292.56005859375,2293.080078125,2294.669921875,2307.8701171875,2316.10009765625,2328.25,2328.25,2369.75,2365.449951171875,2384.199951171875,2412.909912109375,2853.530029296875,2643.85009765625,3276.239990234375,3750.77001953125,4326.509765625
1445,2017-01-29,2280.89990234375,2280.89990234375,2278.8701171875,2279.550048828125,2280.85009765625,2297.419921875,2292.56005859375,2292.56005859375,2292.56005859375,2293.080078125,2294.669921875,2307.8701171875,2316.10009765625,2328.25,2328.25,2328.25,2363.639892578125,2385.260009765625,2388.330078125,2412.909912109375,2853.530029296875,2640.0,3273.39990234375,3787.3798828125,4431.85009765625
1446,2017-01-30,2280.89990234375,2278.8701171875,2279.550048828125,2280.85009765625,2297.419921875,2292.56005859375,2292.56005859375,2292.56005859375,2293.080078125,2294.669921875,2307.8701171875,2316.10009765625,2328.25,2328.25,2328.25,2337.580078125,2395.9599609375,2381.3798828125,2388.330078125,2412.909912109375,2822.429931640625,2681.050048828125,3283.659912109375,3714.239990234375,4515.5498046875
1447,2017-01-31,2278.8701171875,2279.550048828125,2280.85009765625,2297.419921875,2292.56005859375,2292.56005859375,2292.56005859375,2293.080078125,2294.669921875,2307.8701171875,2316.10009765625,2328.25,2328.25,2328.25,2337.580078125,2349.25,2381.919921875,2378.25,2388.330078125,2411.800048828125,2823.81005859375,2704.10009765625,3225.52001953125,3773.860107421875,4515.5498046875
1448,2017-02-01,2279.550048828125,2280.85009765625,2297.419921875,2292.56005859375,2292.56005859375,2292.56005859375,2293.080078125,2294.669921875,2307.8701171875,2316.10009765625,2328.25,2328.25,2328.25,2337.580078125,2349.25,2347.219970703125,2383.1201171875,2373.469970703125,2391.169921875,2430.06005859375,2821.97998046875,2706.530029296875,3248.919921875,3773.860107421875,4515.5498046875
1449,2017-02-02,2280.85009765625,2297.419921875,2292.56005859375,2292.56005859375,2292.56005859375,2293.080078125,2294.669921875,2307.8701171875,2316.10009765625,2328.25,2328.25,2328.25,2337.580078125,2349.25,2347.219970703125,2351.159912109375,2375.31005859375,2373.469970703125,2388.1298828125,2439.070068359375,2762.1298828125,2724.8701171875,3248.919921875,3773.860107421875,4546.5400390625
1450,2017-02-03,2297.419921875,2292.56005859375,2292.56005859375,2292.56005859375,2293.080078125,2294.669921875,2307.8701171875,2316.10009765625,2328.25,2328.25,2328.25,2337.580078125,2349.25,2347.219970703125,2351.159912109375,2365.3798828125,2375.31005859375,2373.469970703125,2389.52001953125,2436.10009765625,2648.93994140625,2724.8701171875,3248.919921875,3826.31005859375,4589.3798828125
1451,2017-02-04,2292.56005859375,2292.56005859375,2292.56005859375,2293.080078125,2294.669921875,2307.8701171875,2316.10009765625,2328.25,2328.25,2328.25,2337.580078125,2349.25,2347.219970703125,2351.159912109375,2365.3798828125,2365.3798828125,2375.31005859375,2344.02001953125,2399.2900390625,2436.10009765625,2648.93994140625,2724.8701171875,3297.590087890625,3830.169921875,4477.43994140625
1452,2017-02-05,2292.56005859375,2292.56005859375,2293.080078125,2294.669921875,2307.8701171875,2316.10009765625,2328.25,2328.25,2328.25,2337.580078125,2349.25,2347.219970703125,2351.159912109375,2365.3798828125,2365.3798828125,2365.3798828125,2368.389892578125,2348.449951171875,2399.3798828125,2436.10009765625,2648.93994140625,2737.699951171875,3334.68994140625,3871.739990234375,4500.52978515625
1453,2017-02-06,2292.56005859375,2293.080078125,2294.669921875,2307.8701171875,2316.10009765625,2328.25,2328.25,2328.25,2337.580078125,2349.25,2347.219970703125,2351.159912109375,2365.3798828125,2365.3798828125,2365.3798828125,2365.3798828125,2362.97998046875,2345.9599609375,2399.3798828125,2429.330078125,2695.139892578125,2731.610107421875,3345.780029296875,3886.830078125,4483.8701171875
1454,2017-02-07,2293.080078125,2294.669921875,2307.8701171875,2316.10009765625,2328.25,2328.25,2328.25,2337.580078125,2349.25,2347.219970703125,2351.159912109375,2365.3798828125,2365.3798828125,2365.3798828125,2365.3798828125,2362.820068359375,2364.8701171875,2343.97998046875,2399.3798828125,2433.139892578125,2681.659912109375,2706.050048828125,3327.7099609375,3915.590087890625,4483.8701171875
1455,2017-02-08,2294.669921875,2307.8701171875,2316.10009765625,2328.25,2328.25,2328.25,2337.580078125,2349.25,2347.219970703125,2351.159912109375,2365.3798828125,2365.3798828125,2365.3798828125,2365.3798828125,2362.820068359375,2363.81005859375,2372.60009765625,2341.590087890625,2396.919921875,2433.7900390625,2581.0,2707.8798828125,3352.090087890625,3915.590087890625,4483.8701171875
1456,2017-02-09,2307.8701171875,2316.10009765625,2328.25,2328.25,2328.25,2337.580078125,2349.25,2347.219970703125,2351.159912109375,2365.3798828125,2365.3798828125,2365.3798828125,2365.3798828125,2362.820068359375,2363.81005859375,2367.340087890625,2373.469970703125,2341.590087890625,2399.6298828125,2431.77001953125,2619.550048828125,2709.800048828125,3352.090087890625,3915.590087890625,4521.5400390625
1457,2017-02-10,2316.10009765625,2328.25,2328.25,2328.25,2337.580078125,2349.25,2347.219970703125,2351.159912109375,2365.3798828125,2365.3798828125,2365.3798828125,2365.3798828125,2362.820068359375,2363.81005859375,2367.340087890625,2369.75,2373.469970703125,2341.590087890625,2394.43994140625,2429.389892578125,2656.0,2709.800048828125,3352.090087890625,3911.22998046875,4587.18017578125
1458,2017-02-11,2328.25,2328.25,2328.25,2337.580078125,2349.25,2347.219970703125,2351.159912109375,2365.3798828125,2365.3798828125,2365.3798828125,2365.3798828125,2362.820068359375,2363.81005859375,2367.340087890625,2369.75,2369.75,2373.469970703125,2358.570068359375,2390.89990234375,2429.389892578125,2656.0,2709.800048828125,3357.75,3909.8798828125,4504.080078125
1459,2017-02-12,2328.25,2328.25,2337.580078125,2349.25,2347.219970703125,2351.159912109375,2365.3798828125,2365.3798828125,2365.3798828125,2365.3798828125,2362.820068359375,2363.81005859375,2367.340087890625,2369.75,2369.75,2369.75,2365.449951171875,2361.1298828125,2402.320068359375,2429.389892578125,2656.0,2744.72998046875,3379.449951171875,3916.3798828125,4418.64013671875
1460,2017-02-13,2328.25,2337.580078125,2349.25,2347.219970703125,2351.159912109375,2365.3798828125,2365.3798828125,2365.3798828125,2365.3798828125,2362.820068359375,2363.81005859375,2367.340087890625,2369.75,2369.75,2369.75,2363.639892578125,2385.260009765625,2368.06005859375,2402.320068359375,2440.35009765625,2662.93994140625,2753.030029296875,3373.93994140625,3934.830078125,4401.669921875
1461,2017-02-14,2337.580078125,2349.25,2347.219970703125,2351.159912109375,2365.3798828125,2365.3798828125,2365.3798828125,2365.3798828125,2362.820068359375,2363.81005859375,2367.340087890625,2369.75,2369.75,2369.75,2363.639892578125,2395.9599609375,2381.3798828125,2362.719970703125,2402.320068359375,2437.919921875,2698.6298828125,2745.72998046875,3380.159912109375,3932.590087890625,4401.669921875
1462,2017-02-15,2349.25,2347.219970703125,2351.159912109375,2365.3798828125,2365.3798828125,2365.3798828125,2365.3798828125,2362.820068359375,2363.81005859375,2367.340087890625,2369.75,2369.75,2369.75,2363.639892578125,2395.9599609375,2381.919921875,2378.25,2358.840087890625,2400.669921875,2432.4599609375,2731.199951171875,2775.60009765625,3370.2900390625,3932.590087890625,4401.669921875
